architecture,knobs,dataset,epsilon,split,binning,n_bins,config,source,target,fingerprint,utility_ratio,corr_mae,wasserstein_mean,discriminator_auc,mahalamia_best,v2_blackbox,v2_blackbox_grid,v2_whitebox
k/l forest,k=200 l=20,COMBINED,10.0,1,dp_quantile,16,dp_quantile16/k200_l20,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=200,l_pairs=20,n_bins=16,structure=forest",c9a8cfbf3edc26ed,0.8490946961060467,0.1538881705566508,0.1030955817822609,1.0,0.5071403497628019,0.6019015970339365,,0.6792004466479671
k/l forest,k=200 l=200,COMBINED,10.0,1,dp_quantile,16,dp_quantile16/k200_l200,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=200,l_pairs=200,n_bins=16,structure=forest",566d2dc922a9fc01,0.8603857511833005,0.1514762456837475,0.1091252357381916,1.0,0.5068668781781043,0.5219231939341462,,0.6241099636597052
k/l forest,k=200 l=400,COMBINED,10.0,1,dp_quantile,16,dp_quantile16/k200_l400,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=200,l_pairs=400,n_bins=16,structure=forest",a7d9fd26703af1ba,0.8365442680211929,0.1523171724692895,0.1145050531840235,0.9999989961774436,0.5077528191309756,0.5120524744497972,,0.6267316802455226
k/l forest,k=200 l=50,COMBINED,10.0,1,dp_quantile,16,dp_quantile16/k200_l50,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=200,l_pairs=50,n_bins=16,structure=forest",e59b88a63a810506,0.843564947188201,0.1519354222251131,0.1038175280416851,0.9999992471330827,0.5058632575213043,0.5698044577874211,,0.6808733706208607
k/l forest,k=50 l=0,COMBINED,10.0,1,dp_quantile,16,dp_quantile16/k50_l0,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=0,n_bins=16,structure=forest",5b58743e8d48a258,0.8253045449317076,0.1772776999928683,0.0980575364829288,1.0,0.5077882567690903,0.5679543456239533,,0.6866166082168517
k/l forest,k=50 l=100,COMBINED,10.0,1,dp_quantile,16,dp_quantile16/k50_l100,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=100,n_bins=16,structure=forest",1130fff2df396773,0.8034532825705819,0.1713507961530602,0.1016285677613261,1.0,0.5073737032666148,0.531268366558905,,0.6211863585152299
k/l forest,k=50 l=20,COMBINED,10.0,1,dp_quantile,16,dp_quantile16/k50_l20,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=20,n_bins=16,structure=forest",7939bebca2341766,0.7717159928921775,0.1751498464296868,0.0992342310455515,0.999999749044361,0.5046379844676164,0.5646282224012678,,0.6716973625704992
k/l forest,k=50 l=200,COMBINED,10.0,1,dp_quantile,16,dp_quantile16/k50_l200,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=200,n_bins=16,structure=forest",039135542865b8b5,0.7736139408138811,0.1688281978357754,0.1060601756174709,0.9999994980887218,0.5105931792576149,0.5130116309002832,,0.5836732783492747
k/l forest,k=50 l=400,COMBINED,10.0,1,dp_quantile,16,dp_quantile16/k50_l400,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=400,n_bins=16,structure=forest",ffe3586a69a98ea7,0.7880464202344296,0.1688870662437594,0.1130777112486564,1.0,0.5062808198798463,0.506995590354276,,0.584458924099934
k/l forest,k=50 l=50,COMBINED,10.0,1,dp_quantile,16,dp_quantile16/k50_l50,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=16,structure=forest",d1b4e8f0e1694b9c,0.8019186366214688,0.1732420443843332,0.0994524029238063,1.0,0.5060451261546485,0.5612221973341535,,0.6579054349970079
k/l forest,k=500 l=0,COMBINED,10.0,1,dp_quantile,16,dp_quantile16/k500_l0,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=500,l_pairs=0,n_bins=16,structure=forest",c9b201d0297619fd,0.8797010545026482,0.1304165342972363,0.1121676871587604,1.0,0.5102836014001211,0.6237067769468134,,0.7106994921719595
k/l forest,k=500 l=100,COMBINED,10.0,1,dp_quantile,16,dp_quantile16/k500_l100,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=500,l_pairs=100,n_bins=16,structure=forest",385be4c0bee8fc95,0.8757243076272968,0.1287099198324283,0.1134131360644961,0.999999749044361,0.5094090272368337,0.5571468689509456,,0.674335795023352
k/l forest,k=500 l=20,COMBINED,10.0,1,dp_quantile,16,dp_quantile16/k500_l20,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=500,l_pairs=20,n_bins=16,structure=forest",f5bd32d32c87a898,0.8829408618839371,0.1292806874378987,0.1132246065746818,0.9999982433105264,0.511446357111097,0.6168412360380721,,0.7094962840627581
k/l forest,k=500 l=200,COMBINED,10.0,1,dp_quantile,16,dp_quantile16/k500_l200,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=500,l_pairs=200,n_bins=16,structure=forest",9de623e34d01bd5a,0.8893450727917082,0.1283256006911058,0.1150818160245858,1.0,0.5099432663472822,0.5406128705489825,,0.6288669651006129
k/l forest,k=500 l=400,COMBINED,10.0,1,dp_quantile,16,dp_quantile16/k500_l400,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=500,l_pairs=400,n_bins=16,structure=forest",bdb8cad9a00cbb7d,0.892174812235807,0.1318229305036677,0.115219016353384,1.0,0.5115643711323663,0.5246859924377417,,0.599717836164444
k/l forest,k=500 l=50,COMBINED,10.0,1,dp_quantile,16,dp_quantile16/k500_l50,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=500,l_pairs=50,n_bins=16,structure=forest",3f9cd4b5a65bda92,0.8956455294323631,0.1274930742186668,0.1129419100527313,0.9999989961774436,0.5097754390422478,0.5756128872648495,,0.6928191978389726
k/l forest,k=978 l=100,COMBINED,10.0,1,dp_quantile,16,dp_quantile16/k978_l100,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=978,l_pairs=100,n_bins=16,structure=forest",c9e7d57cdcfdeda6,0.902073705170673,0.1211922390447638,0.1274708593637817,1.0,0.5100218309223481,0.6268152595806993,,0.6830109956973358
k/l forest,k=978 l=20,COMBINED,10.0,1,dp_quantile,16,dp_quantile16/k978_l20,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=978,l_pairs=20,n_bins=16,structure=forest",eb28a85d436566f7,0.8962413960922189,0.1234389564946574,0.1270041332809264,1.0,0.512525867804237,0.6218312566654519,,0.679023258457393
k/l forest,k=978 l=200,COMBINED,10.0,1,dp_quantile,16,dp_quantile16/k978_l200,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=978,l_pairs=200,n_bins=16,structure=forest",39c2003f82222986,0.8911077147382391,0.1214266133098091,0.127371469168282,1.0,0.5178181113076155,0.6220622699478799,,0.6843586288977223
k/l forest,k=978 l=400,COMBINED,10.0,1,dp_quantile,16,dp_quantile16/k978_l400,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=978,l_pairs=400,n_bins=16,structure=forest",65aaf31191a4a2e9,0.9085354969723622,0.1236017800012305,0.1272022340417156,1.0,0.512141402862425,0.6022352457399613,,0.6759030747165825
k/l forest,k=978 l=50,COMBINED,10.0,1,dp_quantile,16,dp_quantile16/k978_l50,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=978,l_pairs=50,n_bins=16,structure=forest",05d47be245a8281c,0.896202877280085,0.1212905537889691,0.1269294292215308,0.9999989961774436,0.5153551954586332,0.6234269533326424,,0.6806647566002602
k/l forest,k=10 l=0,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k10_l0,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=0,n_bins=32,structure=forest",7dc25cb842f6a1a8,0.64658149008531,0.1807874042024492,0.1005927577907046,0.9999982433105264,0.5090101866493714,0.5642577987877653,,0.7786384591982402
k/l forest,k=10 l=100,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k10_l100,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=100,n_bins=32,structure=forest",8c6b78de4113b635,0.6759473687876587,0.1790213437681349,0.1076557883256556,0.9999989961774436,0.505840858259477,0.5370941805380504,,0.669954566273398
k/l forest,k=10 l=20,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k10_l20,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=20,n_bins=32,structure=forest",898e916a4226fce4,0.6479679640200436,0.1805960882339152,0.1016974613355757,1.0,0.5060494722800778,0.5680399308631741,,0.7359381111738885
k/l forest,k=10 l=200,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k10_l200,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=200,n_bins=32,structure=forest",c4f8069467413b38,0.66756624892739,0.1774152825977734,0.1146902961571131,1.0,0.5084896545498918,0.5265531547855855,,0.6462190380352839
k/l forest,k=10 l=400,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k10_l400,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=400,n_bins=32,structure=forest",6b8cee1a74f046ed,0.6615893928579402,0.1763031496762661,0.1262656141495796,1.0,0.5114400050816236,0.5141630198216751,,0.6226978072125623
k/l forest,k=10 l=50,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k10_l50,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=10,l_pairs=50,n_bins=32,structure=forest",0ccdd0317e7f149f,0.6555094034243447,0.1799954832423363,0.1037412206302304,1.0,0.5052287232086441,0.5688329315953289,,0.7034367822624591
k/l forest,k=100 l=0,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k100_l0,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=100,l_pairs=0,n_bins=32,structure=forest",6501e63cbff186e3,0.8526080305701359,0.1730436636447446,0.104995175290273,1.0,0.5099680058304944,0.5827355182085939,,0.736894258768308
k/l forest,k=100 l=100,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k100_l100,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=100,l_pairs=100,n_bins=32,structure=forest",8b515a0440a969c5,0.7931649003455313,0.1703880257018771,0.1103245751592111,0.9999989961774436,0.5104811829484783,0.5446845214414426,,0.695598043574922
k/l forest,k=100 l=20,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k100_l20,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=100,l_pairs=20,n_bins=32,structure=forest",b855aaad534cf327,0.8266968876676856,0.1727667780407354,0.1044053702579211,0.9999989961774436,0.5057245158249113,0.590447884941344,,0.7330108285386656
k/l forest,k=100 l=200,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k100_l200,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=100,l_pairs=200,n_bins=32,structure=forest",ca4313d8c948f141,0.7751394350583304,0.17024299595026,0.1171039119130819,1.0,0.5068973010561084,0.5332966698649693,,0.6724428902402739
k/l forest,k=100 l=400,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k100_l400,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=100,l_pairs=400,n_bins=32,structure=forest",7d1778356ea95c15,0.8370482255464453,0.1693714384403488,0.1253102194813111,0.9999987452218044,0.5071360036373727,0.518101946729875,,0.6319192824212598
k/l forest,k=100 l=50,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k100_l50,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=100,l_pairs=50,n_bins=32,structure=forest",fbcd6d4879b6b487,0.8026656804531426,0.1712965467947348,0.106419259726714,1.0,0.5055413099222044,0.5862685838651764,,0.7000805704791102
k/l forest,k=200 l=0,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k200_l0,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=200,l_pairs=0,n_bins=32,structure=forest",d5804efa6a5ccbc3,0.8372568002850563,0.1615225818102461,0.1081857955059742,0.9999989961774436,0.5169258183252707,0.6151161585600283,,0.713789921669447
k/l forest,k=200 l=100,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k200_l100,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=200,l_pairs=100,n_bins=32,structure=forest",e680a703872f6c82,0.8468387570130552,0.1614490713627607,0.1123563424116481,1.0,0.5088416907096555,0.5511224704714208,,0.6983996228900398
k/l forest,k=200 l=20,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k200_l20,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=200,l_pairs=20,n_bins=32,structure=forest",938ac644502c9fbc,0.8569536059904508,0.1612499328507116,0.1077190942347732,1.0,0.5071587372165407,0.5994453675317686,,0.703474560121959
k/l forest,k=200 l=200,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k200_l200,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=200,l_pairs=200,n_bins=32,structure=forest",c2a64821d88fc1cb,0.8630969094883435,0.1611536061265884,0.1164578162540264,0.9999989961774436,0.5083993888679013,0.5340308307451599,,0.6728771684658511
k/l forest,k=200 l=400,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k200_l400,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=200,l_pairs=400,n_bins=32,structure=forest",c81ee8c08255a8e1,0.7815940332800022,0.1611828880342509,0.1249968141754761,1.0,0.5141683688991264,0.5221973341535252,,0.64282738861382
k/l forest,k=200 l=50,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k200_l50,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=200,l_pairs=50,n_bins=32,structure=forest",864ea2d46009be7f,0.8251677815511027,0.1605440912733226,0.1095270060135061,0.9999989961774436,0.5101375047222324,0.5719180120153653,,0.7167148640832851
k/l forest,k=50 l=0,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k50_l0,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=0,n_bins=32,structure=forest",80250540de70c9a7,0.7390991451798007,0.1784549973932258,0.102622774886448,0.9999994980887218,0.504491553472387,0.5709297699562379,,0.7416027841948134
k/l forest,k=50 l=100,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k50_l100,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=100,n_bins=32,structure=forest",8d4891938f6a85c4,0.742367019493046,0.1757836598411619,0.1074025400826755,0.9999989961774436,0.508180076692398,0.535909025565247,,0.6801204879695906
k/l forest,k=50 l=20,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k50_l20,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=20,n_bins=32,structure=forest",739976ac39117d67,0.7224145398119088,0.1774694783832671,0.1024377509765701,1.0,0.5071249711651294,0.5739486555428144,,0.7199754611071922
k/l forest,k=50 l=200,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k50_l200,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=200,n_bins=32,structure=forest",b7e81401aeee9d0c,0.7243893396757995,0.1744214199915665,0.1153474146367847,1.0,0.5073248929348717,0.523144120862405,,0.6528485509014867
k/l forest,k=50 l=400,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k50_l400,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=400,n_bins=32,structure=forest",16df2706fff2a861,0.7245313601513854,0.1733936882555126,0.1246434554171,0.9999989961774436,0.5068304375879673,0.513780895101248,,0.6227713570275177
k/l forest,k=50 l=50,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k50_l50,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=50,l_pairs=50,n_bins=32,structure=forest",73b8b6412e6e7bf1,0.7953602213147576,0.1766389794453395,0.1047007563550354,1.0,0.5069344102809269,0.5637362637362637,,0.7085364589775909
k/l forest,k=500 l=0,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k500_l0,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=500,l_pairs=0,n_bins=32,structure=forest",46e8b28054531824,0.8631783899449437,0.1425539154922897,0.117499127361969,0.9999989961774436,0.5134298618935066,0.6556380947923388,,0.7330817038148951
k/l forest,k=500 l=100,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k500_l100,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=500,l_pairs=100,n_bins=32,structure=forest",e12fc33f980469fa,0.8635055695186655,0.1412921739338074,0.1200841704546406,0.9999979923548872,0.5081376183901283,0.5705376157155895,,0.7264769304319045
k/l forest,k=500 l=20,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k500_l20,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=500,l_pairs=20,n_bins=32,structure=forest",386fbcf613122879,0.8657205747721364,0.1419515578933487,0.1179566778554168,0.9999984942661656,0.5106406523199951,0.6375796093167556,,0.7265287496197141
k/l forest,k=500 l=200,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k500_l200,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=500,l_pairs=200,n_bins=32,structure=forest",7c74262c37f3354a,0.8527208337741038,0.1440006048720317,0.1235181024436044,1.0,0.5060264043835689,0.549859419558233,,0.6700274474536719
k/l forest,k=500 l=400,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k500_l400,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=500,l_pairs=400,n_bins=32,structure=forest",ea5d32178e455072,0.8565881472084447,0.1459259132623087,0.1273053734400369,1.0,0.5101883209580198,0.5306732816924481,,0.6249226891149617
k/l forest,k=500 l=50,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k500_l50,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=500,l_pairs=50,n_bins=32,structure=forest",b691f6979b26644a,0.8467002824684157,0.1416390698261572,0.1186338916642,1.0,0.5127411681716518,0.5960142686641012,,0.723804063292959
k/l forest,k=978 l=100,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k978_l100,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=978,l_pairs=100,n_bins=32,structure=forest",94610449daeec3b3,0.8458995927703937,0.1345179702116768,0.1365777819426538,1.0,0.5100107984501048,0.6639539043250634,,0.7330422543686919
k/l forest,k=978 l=20,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k978_l20,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=978,l_pairs=20,n_bins=32,structure=forest",464b78ff553dacbe,0.8662421872001729,0.1349000988436898,0.1368375503069052,1.0,0.5094762250223157,0.6777866186141209,,0.7356358882978901
k/l forest,k=978 l=200,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k978_l200,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=978,l_pairs=200,n_bins=32,structure=forest",f9a489e60d62138b,0.8525745592847889,0.1360189997916254,0.1363370290888229,1.0,0.5103678493699789,0.6446163207039386,,0.7161187762648061
k/l forest,k=978 l=400,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k978_l400,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=978,l_pairs=400,n_bins=32,structure=forest",db9c3369e4372207,0.8448583952885376,0.1376811458067406,0.136979680552079,1.0,0.5103628346098684,0.6245826883794636,,0.6734896378340247
k/l forest,k=978 l=50,COMBINED,10.0,1,dp_quantile,32,dp_quantile32/k978_l50,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,k_label=978,l_pairs=50,n_bins=32,structure=forest",003160ec235dd2cb,0.85160081543529,0.1342504700054737,0.1368762838112725,1.0,0.5112935740863943,0.6780764717485132,,0.7346673709618645
k/l forest,k=10 l=0,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k10_l0,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=10,l_pairs=0,n_bins=16,structure=forest",ddd7d3bae62c2619,0.8222398321614972,0.1807221777919859,0.0286686531120695,0.9999984955720924,0.512412199908397,0.7991762420724999,,0.995289802986791
k/l forest,k=10 l=100,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k10_l100,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=10,l_pairs=100,n_bins=16,structure=forest",3ccb9bd28080d436,0.8146036288811143,0.1728948553107993,0.029155290114288,0.9998139075786198,0.5051217416596182,0.5612258748249013,,0.993520929937115
k/l forest,k=10 l=20,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k10_l20,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=10,l_pairs=20,n_bins=16,structure=forest",4f6f2c731d6ab4cb,0.8065602321310648,0.1779729596538556,0.0287263920319236,0.999976420617343,0.5087925460605716,0.7754407138343857,,0.9959183195873186
k/l forest,k=10 l=200,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k10_l200,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=10,l_pairs=200,n_bins=16,structure=forest",8a4badc50c7317ea,0.8019314739646687,0.1734185499048075,0.0307157361680204,0.9999079456408686,0.5097931578613051,0.5295021680479545,,0.9788066208206152
k/l forest,k=10 l=400,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k10_l400,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=10,l_pairs=400,n_bins=16,structure=forest",f3f254d27205d8a4,0.713673230115306,0.1744527330472347,0.0353986010573649,0.9999428069269044,0.5154437895539203,0.5174744330813695,,0.8752224046109048
k/l forest,k=10 l=50,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k10_l50,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=10,l_pairs=50,n_bins=16,structure=forest",3f13e4653fe79b01,0.8177012826875881,0.1739072207896656,0.0288625166015519,0.9999397924120724,0.5091325467960698,0.7039118472036026,,0.9966825690281728
k/l forest,k=100 l=0,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k100_l0,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=100,l_pairs=0,n_bins=16,structure=forest",df0e9c97b04a91e9,0.900919745746536,0.1655198257971886,0.0295536652983919,0.9999882068261996,0.5068036922007109,0.8082145113784907,,0.995215918854495
k/l forest,k=100 l=100,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k100_l100,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=100,l_pairs=100,n_bins=16,structure=forest",74b7567936d2e17d,0.8934676889486828,0.1571995352293115,0.0302355194862748,0.9996669424714848,0.5101334929141439,0.5675341087266856,,0.9954847099964228
k/l forest,k=100 l=20,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k100_l20,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=100,l_pairs=20,n_bins=16,structure=forest",b05945223b57508d,0.912527297988306,0.1626082631960264,0.0297374964777881,0.9999596057189072,0.5079764774319079,0.770222020145963,,0.9925962081727218
k/l forest,k=100 l=200,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k100_l200,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=100,l_pairs=200,n_bins=16,structure=forest",8d6c67d457b4f7cb,0.8903953871378051,0.1575122914045441,0.0318845190412297,0.9997276084397904,0.5082716796437514,0.5385531414128919,,0.980580508630402
k/l forest,k=100 l=400,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k100_l400,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=100,l_pairs=400,n_bins=16,structure=forest",6727ce8fa7125a0b,0.8475617734676376,0.1615753000623467,0.0369281831385439,0.9998108551919046,0.506357378550868,0.5217209319430189,,0.8813079831637787
k/l forest,k=100 l=50,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k100_l50,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=100,l_pairs=50,n_bins=16,structure=forest",ce053e1c84b38774,0.8967798691458283,0.1590416584626984,0.0300886899710011,0.9999076711785436,0.5071306545599213,0.6794267794876253,,0.9924347328971606
k/l forest,k=200 l=0,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k200_l0,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=0,n_bins=16,structure=forest",39daf301c249dd1d,0.940932411741276,0.1449684808476556,0.0321838769532004,0.9999262207833484,0.516679760762511,0.7792937211860242,,0.9715505972579292
k/l forest,k=200 l=100,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k200_l100,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=100,n_bins=16,structure=forest",868c382001f9de69,0.9335553952034435,0.1400089919282932,0.0329326438878084,0.999782993239296,0.5067321482897996,0.5659952460074152,,0.9727621633006482
k/l forest,k=200 l=20,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k200_l20,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=20,n_bins=16,structure=forest",ab37822129dd5019,0.9283712582173936,0.1425107458060522,0.0325267301931855,0.9998828505122702,0.5070978914605322,0.7120347556307398,,0.9720714636747494
k/l forest,k=200 l=200,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k200_l200,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=200,n_bins=16,structure=forest",66fc5a4508075718,0.9271916806464118,0.140257107341218,0.0336243733156903,0.9997882615664806,0.5047389483045096,0.5405844535750225,,0.9700067197785482
k/l forest,k=200 l=400,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k200_l400,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=400,n_bins=16,structure=forest",597d74b9581ed8d5,0.9042605020919976,0.1485589412815759,0.0388971507302764,0.9998000344984124,0.5066659534563398,0.5244579880113802,,0.8401388085598611
k/l forest,k=200 l=50,COMBINED,1000.0,1,dp_quantile,16,dp_quantile16/k200_l50,pgm_forest_sweep,"pgm@binning=dp_quantile,edge_estimator=threshold,epsilon=1000,k_label=200,l_pairs=50,n_bins=16,structure=forest",573c597c6c2bb027,0.9354339330575252,0.1410011883196598,0.0327621986480975,0.9998467131178982,0.507280094411217,0.6032258280204736,,0.9734491854357994
